State,Date,new_case,new_death,tot_cases,tot_death,total_vaccinations,people_fully_vaccinated_per_hundred,people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,previous_day_admission_adult_covid_confirmed,previous_day_admission_pediatric_covid_confirmed,new_tests,Number_of_Trips,Population_Staying_at_Home,Number_of_Trips_500miles,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
Georgia,2021-05-24,293,0,1120272,20661,7341201.0,30.69,38.69,31512.0,2968.0,109,5,16416,40715368,2231719,33903,-4,4,28,-13,-28,5
Georgia,2021-05-25,651,38,1120923,20699,7341201.0,30.69,38.69,31481.0,2965.0,118,5,15317,38598038,2322000,26943,-1,6,19,-13,-29,6
Georgia,2021-05-26,549,36,1121472,20735,7376645.0,30.87,38.86,36257.0,3415.0,142,7,16002,38256914,2264160,27982,2,6,34,-8,-29,5
Georgia,2021-05-27,694,39,1122166,20774,7410254.0,31.04,39.02,28251.0,2661.0,131,3,12680,39358954,2270268,30144,1,6,16,-7,-30,6
Georgia,2021-05-28,545,46,1122711,20820,7411688.0,31.05,39.03,22193.0,2090.0,130,3,13113,39511993,2186675,27607,-2,5,49,-4,-32,5
Georgia,2021-05-29,632,17,1123343,20837,7413625.0,31.07,39.04,15260.0,1437.0,97,3,7670,36381149,2271442,28033,-4,6,70,3,-14,0
Georgia,2021-05-30,261,0,1123604,20837,7414465.0,31.08,39.05,10506.0,990.0,99,3,5599,34267996,2348015,30750,-1,5,80,-9,-16,-1
Georgia,2021-05-31,237,0,1123841,20837,,,,24480.0,2306.0,67,3,4758,36250695,2372799,35264,-10,2,85,-22,-71,15
Georgia,2021-06-01,239,1,1124080,20838,7610655.0,32.1,39.9,38493.0,3625.0,95,8,17042,40718096,2247437,29359,-1,9,27,-7,-33,7
Georgia,2021-06-02,491,29,1124571,20867,7610659.0,32.1,39.9,33431.0,3149.0,119,5,16793,38973452,2250458,26435,-2,4,34,-9,-33,7
Georgia,2021-06-03,446,33,1125017,20900,7612650.0,32.11,39.91,28914.0,2723.0,123,5,12639,41064561,2240152,30530,-2,5,9,-10,-32,7
Georgia,2021-06-04,495,42,1125512,20942,7783684.0,33.09,40.54,53142.0,5005.0,97,8,13387,41636949,2181488,33806,-5,2,58,-8,-30,5
Georgia,2021-06-05,342,44,1125854,20986,7785073.0,33.1,40.55,53064.0,4998.0,100,5,7092,37675618,2258382,29151,-6,1,51,0,-8,1
Georgia,2021-06-06,280,0,1126134,20986,7859494.0,33.4,40.95,63576.0,5988.0,82,4,5473,34390224,2382552,35088,-4,0,37,-3,-12,1
Georgia,2021-06-07,263,0,1126397,20986,7860212.0,33.41,40.96,49665.0,4678.0,80,1,14801,41893972,2244711,29882,-6,3,7,-13,-32,7
Georgia,2021-06-08,392,38,1126789,21024,7931960.0,33.79,41.27,45901.0,4323.0,108,5,13989,40582161,2264347,28738,-4,5,10,-14,-32,8
Georgia,2021-06-09,411,25,1127200,21049,7933928.0,33.81,41.28,46181.0,4350.0,111,8,14188,39612972,2264999,26908,-3,4,23,-12,-32,7
Georgia,2021-06-10,458,45,1127658,21094,7935079.0,33.82,41.28,46061.0,4338.0,118,3,12382,39298761,2218888,29096,-4,4,8,-9,-31,7
Georgia,2021-06-11,434,34,1128092,21128,7935079.0,33.82,41.29,21628.0,2037.0,117,3,11984,41311933,2169540,29988,-7,0,37,-7,-31,6
Georgia,2021-06-12,375,30,1128467,21158,7936088.0,33.83,41.3,21574.0,2032.0,90,6,6688,38114219,2251238,27825,-6,1,64,4,-9,0
Georgia,2021-06-13,223,0,1128690,21158,7937356.0,33.85,41.31,11123.0,1048.0,80,7,4839,33724808,2410179,35648,-4,2,52,0,-11,1
Georgia,2021-06-14,180,0,1128870,21158,7938727.0,33.86,41.32,11216.0,1056.0,58,7,13874,38748154,2276254,31022,-4,4,34,-9,-32,6
Georgia,2021-06-15,307,13,1129177,21171,7939097.0,33.87,41.32,1020.0,96.0,79,1,13031,41359186,2226281,28649,-1,7,29,-11,-32,6
Georgia,2021-06-16,498,57,1129675,21228,7939269.0,33.88,41.33,763.0,72.0,100,2,13949,39840583,2284369,27338,-1,5,44,-8,-32,5
Georgia,2021-06-17,408,30,1130083,21258,8097319.0,34.78,41.94,23177.0,2183.0,87,1,12117,41165835,2258332,39042,-2,5,26,-7,-32,6
Georgia,2021-06-18,321,19,1130404,21277,8098203.0,34.79,41.95,23303.0,2195.0,102,2,12225,41662431,2187158,40545,-5,3,69,-3,-33,5
Georgia,2021-06-19,321,19,1130725,21296,8099160.0,34.8,41.96,23296.0,2194.0,101,4,6164,37344381,2275976,35610,-9,1,24,1,-11,2
Georgia,2021-06-20,323,22,1131048,21318,8100191.0,34.81,41.97,23262.0,2191.0,87,2,4643,32379389,2422001,44905,-6,0,0,-3,-15,2
Georgia,2021-06-21,184,0,1131232,21318,8100255.0,34.81,41.97,23075.0,2173.0,60,3,13733,41046250,2242396,38657,-7,1,20,-8,-32,7
Georgia,2021-06-22,351,11,1131583,21329,8220179.0,35.42,42.49,40155.0,3782.0,90,5,12204,37499029,2279062,33988,-6,2,7,-11,-32,9
Georgia,2021-06-23,389,21,1131972,21350,8220593.0,35.43,42.5,40189.0,3785.0,110,5,13301,39245646,2260394,35038,-2,3,45,-7,-32,6
Georgia,2021-06-24,357,17,1132329,21367,8221814.0,35.44,42.51,17785.0,1675.0,90,3,11404,41776550,2262314,38092,-4,2,22,-7,-31,7
Georgia,2021-06-25,332,2,1132661,21369,8222264.0,35.44,42.51,17723.0,1669.0,94,3,11591,41698135,2206534,38855,-6,0,66,-4,-31,5
Georgia,2021-06-26,402,24,1133063,21393,8222816.0,35.45,42.52,17665.0,1664.0,87,4,6146,37290717,2304868,31506,-6,0,66,7,-7,0
Georgia,2021-06-27,228,0,1133291,21393,8222968.0,35.45,42.52,17540.0,1652.0,88,5,4596,34385748,2386340,38617,-4,-1,41,4,-11,1
Georgia,2021-06-28,190,0,1133481,21393,8223532.0,35.46,42.53,17611.0,1659.0,66,5,15054,41234264,2280102,31414,-5,3,29,-8,-32,4
Georgia,2021-06-29,502,19,1133983,21412,8406166.0,36.52,43.19,26570.0,2502.0,69,4,13074,37873536,2278307,41795,-7,1,9,-11,-34,7
Georgia,2021-06-30,590,11,1134573,21423,8422803.0,36.59,43.31,28887.0,2721.0,104,3,14286,39828424,2215245,43082,-1,4,30,-5,-32,6
Georgia,2021-07-01,520,5,1135093,21428,8445684.0,36.67,43.45,31981.0,3012.0,100,3,10274,40389480,2174091,44614,0,9,16,-2,-32,6
Georgia,2021-07-02,433,15,1135526,21443,8446608.0,36.68,43.46,32049.0,3019.0,83,4,12212,40578241,2133702,49850,-4,8,34,-1,-35,7
Georgia,2021-07-03,341,3,1135867,21446,8484630.0,36.83,43.67,37402.0,3523.0,91,3,6235,40323973,2150806,58340,-6,10,78,6,-15,0
Georgia,2021-07-04,341,3,1136208,21449,8484782.0,36.83,43.68,37402.0,3523.0,71,6,2856,37351898,2309812,54541,-16,2,93,-16,-23,-1
Georgia,2021-07-05,341,3,1136549,21452,,,,39694.0,3739.0,69,5,6959,42412549,2217296,57701,-7,3,61,-14,-67,14
Georgia,2021-07-06,344,5,1136893,21457,8517999.0,36.98,43.84,15976.0,1505.0,99,5,16268,37065550,2316668,43877,-4,7,22,-8,-35,8
Georgia,2021-07-07,667,10,1137560,21467,8531126.0,37.04,43.92,15475.0,1458.0,114,6,14576,39076489,2209111,48436,-7,1,15,-10,-35,8
Georgia,2021-07-08,932,3,1138492,21470,8549769.0,37.12,44.02,14869.0,1400.0,109,3,12312,41135889,2186101,52559,-5,3,9,-9,-33,8
Georgia,2021-07-09,904,16,1139396,21486,8550255.0,37.13,44.02,14807.0,1395.0,134,2,13720,41519509,2110567,55096,-9,-2,35,-6,-32,7
Georgia,2021-07-10,587,4,1139983,21490,8550988.0,37.13,44.03,9480.0,893.0,113,4,6176,38363921,2182745,51293,-7,0,43,5,-8,1
Georgia,2021-07-11,587,4,1140570,21494,8551769.0,37.14,44.04,9570.0,901.0,117,4,4751,32417394,2344913,45852,-7,-1,22,0,-11,2
Georgia,2021-07-12,589,5,1141159,21499,8607149.0,37.39,44.31,15108.0,1423.0,111,2,15881,39692638,2204097,41199,-7,2,18,-9,-32,7
Georgia,2021-07-13,1109,26,1142268,21525,8607149.0,37.39,44.32,12736.0,1200.0,136,6,13349,40118744,2167370,41878,-4,5,19,-10,-32,7
Georgia,2021-07-14,1260,2,1143528,21527,8628465.0,37.48,44.42,13906.0,1310.0,138,4,15422,37835759,2223315,38742,-2,3,32,-7,-32,6
Georgia,2021-07-15,1362,19,1144890,21546,8628869.0,37.49,44.43,11300.0,1064.0,142,4,13037,39126551,2187061,39530,-1,5,20,-5,-31,6
Georgia,2021-07-16,1086,12,1145976,21558,8629681.0,37.49,44.44,11347.0,1069.0,144,4,14177,40429407,2125142,43208,-5,1,52,-4,-31,5
Georgia,2021-07-17,1096,1,1147072,21559,8630136.0,37.5,44.44,11307.0,1065.0,162,6,6712,36834007,2220948,39696,-4,2,58,8,-9,0
Georgia,2021-07-18,1096,1,1148168,21560,8630684.0,37.5,44.45,11274.0,1062.0,156,6,5949,32417608,2331271,46301,-4,0,26,3,-12,1
Georgia,2021-07-19,1098,4,1149266,21564,8726445.0,37.93,44.92,17042.0,1605.0,139,1,17260,38557293,2210372,39546,-6,2,0,-8,-32,7
Georgia,2021-07-20,1569,7,1150835,21571,8720175.0,37.92,44.9,16147.0,1521.0,190,7,16993,41931898,2139635,42768,-5,3,-7,-11,-33,9
Georgia,2021-07-21,2229,22,1153064,21593,8747755.0,38.02,45.05,17041.0,1605.0,205,6,18873,40192439,2185026,41454,-3,3,28,-8,-32,6
Georgia,2021-07-22,2144,12,1155208,21605,8748307.0,38.03,45.06,17063.0,1607.0,205,2,16888,34377033,2285745,36244,-4,3,18,-6,-31,7
Georgia,2021-07-23,2497,9,1157705,21614,8748752.0,38.03,45.07,17010.0,1602.0,259,0,18345,39854220,2153384,43587,-7,0,50,-5,-31,6
Georgia,2021-07-24,2037,4,1159742,21618,8749205.0,38.04,45.07,17010.0,1602.0,263,2,9767,36648084,2232350,40262,-6,1,59,8,-8,0
Georgia,2021-07-25,2037,4,1161779,21622,8749726.0,38.04,45.08,17006.0,1602.0,253,0,8395,32464807,2339386,46704,-4,1,39,4,-11,1
Georgia,2021-07-26,2039,6,1163818,21628,8749742.0,38.04,45.09,3328.0,313.0,257,10,22299,39425311,2197776,40687,-5,3,22,-7,-31,6
Georgia,2021-07-27,3587,16,1167405,21644,8749747.0,38.04,45.09,4225.0,398.0,288,10,22612,39320726,2188672,40660,-4,3,4,-10,-31,7
Georgia,2021-07-28,3828,10,1171233,21654,8877174.0,38.47,45.86,18488.0,1741.0,355,10,23488,36490733,2242837,39077,-2,4,30,-6,-31,6
Georgia,2021-07-29,4612,11,1175845,21665,8904071.0,38.55,46.03,22252.0,2096.0,376,18,22778,40121311,2185567,41097,-2,6,11,-6,-30,7
Georgia,2021-07-30,3604,11,1179449,21676,8940254.0,38.65,46.25,27357.0,2577.0,440,11,22903,40693863,2132080,42758,-4,4,40,-5,-30,5
Georgia,2021-07-31,3829,7,1183278,21683,8941174.0,38.66,46.26,27424.0,2583.0,429,16,13341,37053784,2225723,39125,-4,5,44,5,-8,1
Georgia,2021-08-01,3829,7,1187107,21690,8942038.0,38.67,46.27,27473.0,2588.0,369,18,10735,32521427,2348119,45529,-1,6,24,3,-11,1
Georgia,2021-08-02,3829,8,1190936,21698,8942110.0,38.67,46.28,27481.0,2588.0,327,15,27669,40301676,2198581,40354,-2,8,20,-9,-30,6
Georgia,2021-08-03,3832,25,1194768,21723,8942111.0,38.67,46.28,27481.0,2588.0,493,20,28655,39445774,2178975,37336,0,11,2,-10,-31,7
Georgia,2021-08-04,4860,12,1199628,21735,8942802.0,38.67,46.29,9375.0,883.0,528,25,30410,42365628,2114930,40991,-1,8,25,-9,-30,6
Georgia,2021-08-05,5806,32,1205434,21767,9080138.0,39.05,47.19,25152.0,2369.0,519,30,27923,35989176,2311571,36639,-4,7,10,-9,-29,6
Georgia,2021-08-06,6005,35,1211439,21802,9080611.0,39.05,47.2,20051.0,1888.0,519,22,29074,40937017,2144795,40158,-7,2,44,-7,-28,5
Georgia,2021-08-07,4346,9,1215785,21811,9081249.0,39.06,47.21,20011.0,1885.0,566,23,15677,36005739,2267130,36251,-6,4,44,0,-9,2
Georgia,2021-08-08,4346,9,1220131,21820,9081621.0,39.06,47.22,19940.0,1878.0,520,19,14715,31852525,2372921,43066,-4,5,36,-3,-12,2
Georgia,2021-08-09,4349,11,1224480,21831,9081740.0,39.06,47.22,19947.0,1879.0,484,24,36746,40156424,2207282,38249,-7,6,20,-11,-30,6
Georgia,2021-08-10,6945,31,1231425,21862,9184131.0,39.33,47.9,34574.0,3256.0,609,28,35166,41005768,2183737,37275,-6,7,6,-13,-30,7
Georgia,2021-08-11,6958,32,1238383,21894,9207769.0,39.4,48.06,37852.0,3565.0,682,26,39417,39908676,2220636,35969,-7,3,4,-12,-30,6
Georgia,2021-08-12,7016,35,1245399,21929,9208320.0,39.4,48.07,18312.0,1725.0,640,25,38602,37700158,2370971,33704,-6,6,7,-10,-30,6
Georgia,2021-08-13,7216,49,1252615,21978,9209143.0,39.41,48.08,18362.0,1729.0,754,23,37862,40367454,2175873,38470,-6,4,42,-6,-28,4
Georgia,2021-08-14,6466,12,1259081,21990,9209838.0,39.41,48.09,18370.0,1730.0,665,26,18805,37564355,2241283,35423,-7,3,44,-3,-10,2
Georgia,2021-08-15,6466,12,1265547,22002,9210328.0,39.42,48.1,18387.0,1732.0,570,22,15529,33225810,2436744,39660,-6,4,24,-3,-13,3
Georgia,2021-08-16,6467,12,1272014,22014,9314949.0,39.74,48.76,33316.0,3138.0,591,37,46915,40226884,2228404,34341,-10,4,-5,-12,-30,7
Georgia,2021-08-17,7639,46,1279653,22060,9314971.0,39.74,48.76,18691.0,1760.0,685,32,43320,39085613,2231187,33800,-11,3,-25,-18,-33,10
Georgia,2021-08-18,8014,43,1287667,22103,9315548.0,39.74,48.77,15397.0,1450.0,744,33,48728,37187461,2321861,33775,-5,6,21,-10,-28,6
Georgia,2021-08-19,9836,48,1297503,22151,9436941.0,40.14,49.45,32660.0,3076.0,767,35,49889,39877130,2173377,34666,-10,3,-12,-12,-28,7
Georgia,2021-08-20,9581,48,1307084,22199,9437851.0,40.15,49.46,32673.0,3077.0,720,42,47220,40587776,2170109,36724,-9,1,35,-11,-27,5
Georgia,2021-08-21,7024,21,1314108,22220,9517382.0,40.42,49.88,43935.0,4138.0,713,39,25686,37693467,2240701,33960,-9,2,37,-8,-11,3
Georgia,2021-08-22,7024,21,1321132,22241,9518280.0,40.43,49.89,43993.0,4143.0,705,36,19912,32371044,2376116,37964,-10,0,11,-9,-14,4
Georgia,2021-08-23,7024,22,1328156,22263,9518588.0,40.43,49.89,29091.0,2740.0,676,33,53481,39631871,2231390,34005,-9,5,20,-14,-28,6
Georgia,2021-08-24,9186,46,1337342,22309,9518650.0,40.44,49.9,29097.0,2740.0,818,36,52831,41477180,2298038,40317,-8,5,9,-17,-28,7
Georgia,2021-08-25,10677,91,1348019,22400,9637399.0,40.9,50.46,45979.0,4331.0,900,41,52470,40355893,2307807,36090,-8,3,13,-14,-28,7
Georgia,2021-08-26,10823,92,1358842,22492,9638282.0,40.9,50.47,28763.0,2709.0,880,42,50654,37376996,2375544,30552,-9,4,6,-13,-27,7
Georgia,2021-08-27,11084,61,1369926,22553,9639569.0,40.91,50.48,28817.0,2714.0,807,45,46387,41664270,2238877,38741,-10,1,30,-12,-26,6
Georgia,2021-08-28,7711,29,1377637,22582,9716680.0,41.21,50.84,28471.0,2682.0,781,38,24182,36905997,2349072,35184,-9,1,46,-8,-10,3
Georgia,2021-08-29,7711,29,1385348,22611,9717873.0,41.21,50.85,28513.0,2685.0,669,35,16795,33762066,2430481,38265,-9,2,28,-7,-14,3
Georgia,2021-08-30,7713,30,1393061,22641,9718255.0,41.22,50.85,28524.0,2687.0,653,39,49284,40395557,2278060,34401,-11,4,7,-16,-27,7
Georgia,2021-08-31,10521,99,1403582,22740,9718567.0,41.22,50.86,28560.0,2690.0,732,52,43928,41360877,2252077,36028,-12,3,-29,-20,-28,10
Georgia,2021-09-01,9702,130,1413284,22870,9882512.0,41.86,51.62,35016.0,3298.0,782,65,46651,37604154,2354847,31716,-3,9,21,-12,-27,6
Georgia,2021-09-02,8412,136,1421696,23006,9883793.0,41.87,51.63,35073.0,3303.0,776,61,46157,36311852,2372361,31905,-5,7,13,-8,-26,6
Georgia,2021-09-03,12018,114,1433714,23120,9945905.0,42.08,51.95,43762.0,4122.0,741,51,39797,37220018,2301969,35873,-4,8,50,-3,-29,4
Georgia,2021-09-04,6475,55,1440189,23175,9947287.0,42.09,51.96,32944.0,3103.0,729,47,21391,41815643,2213220,44812,-8,5,63,-2,-17,2
Georgia,2021-09-05,6475,55,1446664,23230,,,,32868.0,3096.0,642,39,16111,,,,-5,3,66,-13,-18,1
Georgia,2021-09-06,6475,55,1453139,23285,,,,32907.0,3099.0,661,42,13546,,,,-13,0,49,-21,-72,18
Georgia,2021-09-07,6479,57,1459618,23342,9949267.0,42.1,51.98,32957.0,3104.0,669,57,45509,,,,-10,7,4,-10,-28,7
Georgia,2021-09-08,8792,50,1468410,23392,10112910.0,42.76,52.73,32914.0,3100.0,700,70,45517,,,,-9,3,8,-13,-26,7
Georgia,2021-09-09,7586,193,1475996,23585,10114310.0,42.76,52.74,32931.0,3102.0,670,71,40449,,,,-8,4,18,-15,-25,6
Georgia,2021-09-10,8278,156,1484274,23741,10115879.0,42.77,52.76,24282.0,2287.0,682,60,33925,,,,-8,0,50,-11,-23,4
Georgia,2021-09-11,5300,52,1489574,23793,10117678.0,42.78,52.78,24342.0,2293.0,601,41,17221,,,,-8,1,76,-8,-8,2
Georgia,2021-09-12,5300,52,1494874,23845,10119826.0,42.79,52.79,24554.0,2313.0,540,38,12651,,,,-8,0,46,-6,-13,3
Georgia,2021-09-13,5302,55,1500176,23900,10120458.0,42.8,52.8,24550.0,2312.0,480,54,17335,,,,-9,4,32,-13,-24,5
Georgia,2021-09-14,7327,128,1507503,24028,10120898.0,42.81,52.83,24519.0,2309.0,543,56,2718,,,,,,,,,
Hawaii,2021-01-01,232,1,21258,287,,,,,,11,1,3184,3899014,436040,2375,-53,-45,-38,-68,-75,28
Hawaii,2021-01-02,159,0,21417,287,,,,,,9,0,2421,4703263,399864,2866,-34,-22,-33,-55,-31,10
Hawaii,2021-01-03,122,0,21539,287,,,,,,12,0,3688,4369051,424057,2870,-34,-23,-39,-51,-23,8
Hawaii,2021-01-04,75,0,21614,287,,,,,,13,0,4051,3871228,420858,2060,-30,-20,-42,-49,-35,12
Hawaii,2021-01-05,107,0,21721,287,,,,,,9,0,6875,3802916,407869,2432,-31,-16,-46,-53,-34,13
Hawaii,2021-01-06,125,10,21846,297,,,,,,12,0,6659,3981478,389044,2844,-34,-22,-42,-55,-34,13
Hawaii,2021-01-07,287,0,22133,297,,,,,,12,0,6558,3800204,409745,2868,-35,-20,-45,-54,-35,14
Hawaii,2021-01-08,239,4,22372,301,,,,,,9,0,6555,4017539,403647,2809,-35,-21,-42,-55,-31,13
Hawaii,2021-01-09,228,4,22600,305,,,,,,10,0,5324,3892550,417782,3286,-35,-21,-37,-57,-26,9
Hawaii,2021-01-10,178,1,22778,306,,,,,,11,1,3204,3519496,442300,3228,-36,-22,-38,-59,-24,8
Hawaii,2021-01-11,162,0,22940,306,,,,,,10,0,4798,3706517,424929,3114,-36,-25,-48,-55,-33,12
Hawaii,2021-01-12,108,0,23048,306,33483.0,,,,,7,0,5956,3747981,421421,2945,-35,-22,-46,-56,-34,13
Hawaii,2021-01-13,93,3,23141,309,36605.0,,,3122.0,2205.0,11,0,5884,3759883,415971,3204,-37,-25,-44,-57,-34,13
Hawaii,2021-01-14,164,6,23305,315,47985.0,,,7251.0,5121.0,10,0,2845,3757481,415422,2812,-37,-24,-45,-56,-35,13
Hawaii,2021-01-15,143,0,23448,315,46958.0,0.51,2.8,4492.0,3173.0,7,1,5268,4871802,375971,2125,-36,-23,-41,-56,-34,13
Hawaii,2021-01-16,156,2,23604,317,,,,4431.0,3130.0,11,0,4198,4783202,394168,1981,-35,-23,-29,-60,-27,8
Hawaii,2021-01-17,121,2,23725,319,,,,4395.0,3104.0,9,1,3310,4400156,379237,3082,-37,-25,-44,-63,-26,8
Hawaii,2021-01-18,115,0,23840,319,,,,4370.0,3086.0,9,1,3485,4445854,374058,3182,-38,-30,-63,-61,-58,20
Hawaii,2021-01-19,59,2,23899,321,63954.0,0.8,3.72,4353.0,3074.0,7,0,3682,4027768,398410,2667,-37,-25,-52,-57,-35,14
Hawaii,2021-01-20,68,1,23967,322,71944.0,0.98,4.1,5048.0,3565.0,12,0,5326,4274940,383638,2634,-38,-27,-46,-57,-34,13
Hawaii,2021-01-21,112,3,24079,325,79414.0,1.14,4.47,4490.0,3171.0,9,0,4652,4817481,360685,2619,-38,-25,-50,-57,-34,13
Hawaii,2021-01-22,122,4,24201,329,84793.0,1.19,4.8,5405.0,3817.0,13,0,5483,4624572,347932,2597,-37,-24,-43,-57,-30,13
Hawaii,2021-01-23,127,4,24328,333,84792.0,1.19,4.8,4798.0,3389.0,7,0,4394,4339234,370236,2382,-37,-23,-39,-61,-27,8
Hawaii,2021-01-24,143,6,24471,339,84792.0,1.19,4.8,4191.0,2960.0,11,0,2445,4395761,391322,2981,-38,-27,-41,-63,-25,8
Hawaii,2021-01-25,116,0,24587,339,92092.0,1.26,5.25,4627.0,3268.0,8,0,4209,3697226,391107,2894,-42,-34,-62,-58,-34,13
Hawaii,2021-01-26,63,59,24650,398,93760.0,1.27,5.36,4258.0,3007.0,10,0,4805,4496291,367498,2871,-36,-24,-52,-58,-34,13
Hawaii,2021-01-27,94,3,24744,401,97692.0,1.31,5.59,3678.0,2598.0,7,0,11417,4411983,367413,2794,-37,-27,-46,-56,-33,13
Hawaii,2021-01-28,94,2,24838,403,103944.0,1.4,5.94,3504.0,2475.0,6,1,11703,4324123,370965,1734,-37,-25,-49,-56,-34,13
Hawaii,2021-01-29,104,1,24942,404,111165.0,1.54,6.32,3767.0,2661.0,6,0,4775,4546223,353829,2144,-36,-24,-46,-57,-31,13
Hawaii,2021-01-30,109,0,25051,404,120502.0,1.68,6.83,5101.0,3603.0,5,0,5886,4518358,363445,2125,-34,-21,-36,-59,-25,8
Hawaii,2021-01-31,78,3,25129,407,129267.0,1.83,7.3,6354.0,4488.0,7,0,2544,4527213,384363,2460,-34,-22,-37,-60,-23,7
Hawaii,2021-02-01,84,0,25213,407,135836.0,1.91,7.68,6249.0,4414.0,4,0,4180,4831067,374040,2405,-36,-26,-51,-53,-33,11
Hawaii,2021-02-02,62,0,25275,407,137914.0,1.92,7.82,6308.0,4455.0,3,0,4611,4736605,369289,2657,-35,-24,-47,-56,-33,12
Hawaii,2021-02-03,68,4,25343,411,143686.0,1.99,8.15,6571.0,4641.0,5,0,5009,4357094,373243,2757,-39,-26,-60,-60,-35,15
Hawaii,2021-02-04,101,2,25444,413,151107.0,2.16,8.51,6738.0,4759.0,7,0,9043,4799545,351756,2603,-35,-22,-49,-57,-34,13
Hawaii,2021-02-05,91,0,25535,413,169713.0,2.38,8.95,8364.0,5907.0,4,0,4575,5135591,332410,2379,-33,-17,-42,-56,-30,12
Hawaii,2021-02-06,104,0,25639,413,179059.0,2.62,9.37,8365.0,5908.0,2,1,3629,4844537,343820,2438,-33,-15,-32,-58,-25,7
Hawaii,2021-02-07,73,2,25712,415,187048.0,2.86,9.69,8254.0,5830.0,4,0,2828,4760709,383413,2912,-41,-23,-45,-63,-25,7
Hawaii,2021-02-08,30,0,25742,415,194035.0,3.0,10.05,8314.0,5872.0,2,0,3996,5360826,366131,3794,-36,-27,-46,-54,-36,12
Hawaii,2021-02-09,28,0,25770,415,194035.0,3.0,10.05,8017.0,5662.0,3,0,5274,4115632,364074,3279,-34,-24,-46,-54,-33,13
Hawaii,2021-02-10,51,5,25821,420,194035.0,3.0,10.05,7193.0,5080.0,3,0,5280,5911437,348877,3083,-34,-23,-39,-53,-32,12
Hawaii,2021-02-11,84,1,25905,421,200618.0,3.53,10.64,7073.0,4996.0,5,0,5585,5381521,340124,2658,-33,-19,-41,-53,-33,12
Hawaii,2021-02-12,61,1,25966,422,208807.0,3.81,10.94,5585.0,3945.0,6,0,5417,4890444,327199,2492,-30,-17,-35,-52,-33,12
Hawaii,2021-02-13,57,0,26023,422,217780.0,4.11,11.27,5532.0,3907.0,1,0,3926,5445430,351016,2135,-30,-13,-28,-55,-26,7
Hawaii,2021-02-14,43,1,26066,423,225188.0,4.4,11.51,5449.0,3849.0,2,0,1740,5079618,356628,3384,-25,-11,-27,-56,-24,6
Hawaii,2021-02-15,31,0,26097,423,,,,5306.0,3748.0,7,0,2116,5455339,337412,2953,-29,-22,-28,-54,-61,18
Hawaii,2021-02-16,16,0,26113,423,237172.0,4.85,11.9,6162.0,4352.0,1,0,7281,5385241,328865,2850,-32,-20,-40,-50,-33,12
Hawaii,2021-02-17,27,1,26140,424,240715.0,4.93,12.07,6669.0,4710.0,1,0,4411,5256801,332764,2709,-34,-22,-41,-52,-33,13
Hawaii,2021-02-18,60,1,26200,425,247392.0,5.17,12.3,6682.0,4719.0,3,0,0,5446280,319872,2763,-34,-20,-46,-52,-34,13
Hawaii,2021-02-19,44,2,26244,427,301369.0,6.42,14.85,13223.0,9339.0,3,0,4594,5286512,319820,2428,-33,-19,-40,-51,-30,12
Hawaii,2021-02-20,49,0,26293,427,312730.0,6.85,15.22,13564.0,9580.0,2,0,4271,4878399,349660,2171,-29,-17,-28,-51,-25,7
Hawaii,2021-02-21,64,1,26357,428,322966.0,7.26,15.53,13968.0,9865.0,7,0,2819,4985136,345572,2854,-32,-20,-34,-53,-23,7
Hawaii,2021-02-22,49,0,26406,428,331321.0,7.62,15.91,14306.0,10104.0,2,0,4111,5131018,339203,3255,-32,-23,-41,-49,-32,11
Hawaii,2021-02-23,44,0,26450,428,333599.0,7.71,15.99,13775.0,9729.0,7,0,5426,5185326,337313,2782,-31,-20,-41,-51,-32,12
Hawaii,2021-02-24,43,4,26493,432,339771.0,7.99,16.15,14151.0,9995.0,4,0,4419,5369466,334480,2430,-32,-21,-37,-51,-33,12
Hawaii,2021-02-25,36,0,26529,432,348897.0,8.31,16.47,14501.0,10242.0,2,0,4864,4837604,337833,2299,-31,-19,-42,-51,-33,12
Hawaii,2021-02-26,39,2,26568,434,359108.0,8.7,16.81,8248.0,5825.0,3,0,5284,5270577,318973,2238,-29,-17,-38,-51,-30,11
Hawaii,2021-02-27,99,2,26667,436,370746.0,9.17,17.16,8288.0,5854.0,4,0,3975,4983944,340732,1985,-30,-18,-38,-54,-26,8
Hawaii,2021-02-28,54,0,26721,436,382798.0,9.67,17.52,8547.0,6037.0,1,0,3307,5209775,347542,2485,-29,-19,-38,-53,-23,7
Hawaii,2021-03-01,26,0,26747,436,389644.0,9.98,17.7,8332.0,5885.0,4,0,3647,4578492,340048,2735,-31,-21,-47,-48,-32,11
Hawaii,2021-03-02,33,0,26780,436,392771.0,10.15,17.76,8453.0,5970.0,3,0,5932,5140922,333626,2355,-30,-18,-43,-50,-32,12
Hawaii,2021-03-03,17,2,26797,438,399195.0,10.44,17.92,8489.0,5996.0,2,0,5207,5220896,332931,2096,-28,-15,-35,-50,-32,11
